b'id',b'key',b'value',b'type' 
b'44446511',b'source',b'eThekwini Metro',b'regular'
b'44446513',b'highway',b'unclassified',b'regular'
b'44446513',b'name',b'Roland Chapman Drive',b'regular'
b'44446513',b'oneway',b'yes',b'regular'
b'44446513',b'source',b'eThekwini Metro',b'regular'
b'44446514',b'highway',b'unclassified',b'regular'
b'44446514',b'name',b'Roland Chapman Drive',b'regular'
b'44446514',b'oneway',b'yes',b'regular'
b'44446514',b'source',b'eThekwini Metro',b'regular'
b'44446515',b'highway',b'unclassified',b'regular'
b'44446515',b'name',b'Robin Hood Place',b'regular'
b'44446516',b'highway',b'unclassified',b'regular'
b'44446516',b'name',b'Roland Chapman Drive',b'regular'
b'44446516',b'oneway',b'yes',b'regular'
b'44446516',b'source',b'eThekwini Metro',b'regular'
b'44446517',b'highway',b'unclassified',b'regular'
b'44446517',b'name',b'Roland Chapman Drive',b'regular'
b'44446517',b'source',b'eThekwini Metro',b'regular'
b'44446520',b'highway',b'unclassified',b'regular'
b'44446520',b'name',b'Roland Chapman Drive',b'regular'
b'44446520',b'oneway',b'yes',b'regular'
b'44446520',b'source',b'eThekwini Metro',b'regular'
b'44446521',b'highway',b'unclassified',b'regular'
b'44446521',b'name',b'Pringle Place',b'regular'
b'44446521',b'source',b'eThekwini Metro',b'regular'
b'44446522',b'highway',b'unclassified',b'regular'
b'44446522',b'name',b'Quilter Place',b'regular'
b'44446522',b'source',b'eThekwini Metro',b'regular'
b'44446523',b'highway',b'unclassified',b'regular'
b'44446523',b'name',b'Quilter Place',b'regular'
b'44446523',b'source',b'eThekwini Metro',b'regular'
b'44446524',b'highway',b'unclassified',b'regular'
b'44446524',b'name',b'Portslade Place',b'regular'
b'44446524',b'source',b'eThekwini Metro',b'regular'
b'44446525',b'highway',b'unclassified',b'regular'
b'44446525',b'name',b'Risingfield Road',b'regular'
b'44446526',b'highway',b'unclassified',b'regular'
b'44446526',b'name',b'Risingfield Road',b'regular'
b'44446527',b'highway',b'residential',b'regular'
b'44446527',b'name',b'Radcliffe Road',b'regular'
b'44446527',b'source',b'eThekwini Metro',b'regular'
b'44446528',b'highway',b'unclassified',b'regular'
b'44446528',b'name',b'Risingfield Road',b'regular'
b'44446529',b'highway',b'residential',b'regular'
b'44446529',b'name',b'Stanbridge Cresent',b'regular'
b'44446529',b'source',b'eThekwini Metro',b'regular'
b'44446530',b'highway',b'residential',b'regular'
b'44446530',b'name',b'Strathcone Place',b'regular'
b'44446530',b'source',b'eThekwini Metro',b'regular'
b'44446532',b'highway',b'unclassified',b'regular'
b'44446532',b'name',b'Stedway Place',b'regular'
b'44446532',b'source',b'eThekwini Metro',b'regular'
b'44446533',b'highway',b'unclassified',b'regular'
b'44446533',b'name',b'Sharp Place',b'regular'
b'44446533',b'source',b'eThekwini Metro',b'regular'
b'44446534',b'highway',b'unclassified',b'regular'
b'44446534',b'name',b'Siskin Place',b'regular'
b'44446534',b'source',b'eThekwini Metro',b'regular'
b'44446535',b'highway',b'unclassified',b'regular'
b'44446535',b'name',b'Southwold Avenue',b'regular'
b'44446535',b'source',b'eThekwini Metro',b'regular'
b'44446536',b'highway',b'unclassified',b'regular'
b'44446536',b'name',b'Samson Place',b'regular'
b'44446536',b'source',b'eThekwini Metro',b'regular'
b'44446537',b'highway',b'unclassified',b'regular'
b'44446537',b'name',b'Roos Place',b'regular'
b'44446537',b'source',b'eThekwini Metro',b'regular'
b'44446538',b'highway',b'unclassified',b'regular'
b'44446538',b'name',b'Ronald Avenue',b'regular'
b'44446538',b'source',b'eThekwini Metro',b'regular'
b'44446539',b'highway',b'unclassified',b'regular'
b'44446539',b'name',b'Sedgemoor Place',b'regular'
b'44446539',b'source',b'eThekwini Metro',b'regular'
b'44446540',b'highway',b'residential',b'regular'
b'44446540',b'name',b'Secker Road',b'regular'
b'44446540',b'source',b'eThekwini Metro',b'regular'
b'44446541',b'highway',b'unclassified',b'regular'
b'44446541',b'name',b'Scantz Place',b'regular'
b'44446542',b'highway',b'unclassified',b'regular'
b'44446542',b'name',b'Rolleston Place',b'regular'
b'44446542',b'source',b'eThekwini Metro',b'regular'
b'44446544',b'highway',b'unclassified',b'regular'
b'44446544',b'name',b'Roland Chapman Drive',b'regular'
b'44446544',b'oneway',b'yes',b'regular'
b'44446544',b'source',b'eThekwini Metro',b'regular'
b'44446545',b'highway',b'unclassified',b'regular'
b'44446545',b'name',b'Ronald Road',b'regular'
b'44446545',b'source',b'eThekwini Metro',b'regular'
b'44446546',b'highway',b'unclassified',b'regular'
b'44446546',b'name',b'Whimbrel Place',b'regular'
b'44446546',b'source',b'eThekwini Metro',b'regular'
b'44446547',b'highway',b'unclassified',b'regular'
b'44446547',b'name',b'Wingate Road',b'regular'
b'44446547',b'oneway',b'yes',b'regular'
b'44446548',b'highway',b'unclassified',b'regular'
b'44446548',b'name',b'Wingate Road',b'regular'
b'44446548',b'source',b'eThekwini Metro',b'regular'
b'44446551',b'highway',b'unclassified',b'regular'
b'44446551',b'name',b'Wingate Road',b'regular'
b'44446551',b'oneway',b'yes',b'regular'
b'44446552',b'highway',b'unclassified',b'regular'
b'44446552',b'name',b'Topping Place',b'regular'
b'44446553',b'highway',b'unclassified',b'regular'
b'44446553',b'name',b'Upton Place',b'regular'
b'44446553',b'source',b'eThekwini Metro',b'regular'
b'44446554',b'highway',b'unclassified',b'regular'
b'44446554',b'name',b'Verity Avenue',b'regular'
b'44446554',b'source',b'eThekwini Metro',b'regular'
b'44446555',b'highway',b'unclassified',b'regular'
b'44446555',b'name',b'Teal Close',b'regular'
b'44446555',b'source',b'eThekwini Metro',b'regular'
b'44446556',b'highway',b'unclassified',b'regular'
b'44446556',b'name',b'The Grove',b'regular'
b'44446556',b'source',b'eThekwini Metro',b'regular'
b'44446557',b'highway',b'unclassified',b'regular'
b'44446557',b'name',b'Tern Way',b'regular'
b'44446557',b'source',b'eThekwini Metro',b'regular'
b'44446558',b'highway',b'unclassified',b'regular'
b'44446558',b'name',b'Streatham Cresent',b'regular'
b'44446566',b'highway',b'unclassified',b'regular'
b'44446566',b'name',b'Sturrock Road',b'regular'
b'44446566',b'source',b'eThekwini Metro',b'regular'
b'44446567',b'highway',b'unclassified',b'regular'
b'44446567',b'name',b'Strydom Place',b'regular'
b'44446567',b'source',b'eThekwini Metro',b'regular'
b'44446568',b'highway',b'unclassified',b'regular'
b'44446568',b'name',b'Summerfield Crl',b'regular'
b'44446569',b'highway',b'unclassified',b'regular'
b'44446569',b'name',b'Eden Place',b'regular'
b'44446569',b'source',b'eThekwini Metro',b'regular'
b'44446570',b'highway',b'motorway_link',b'regular'
b'44446570',b'name',b'N2 S On-ramp',b'regular'
b'44446570',b'oneway',b'yes',b'regular'
b'44446571',b'highway',b'motorway_link',b'regular'
b'44446571',b'name',b'N2 S On-ramp',b'regular'
b'44446571',b'oneway',b'yes',b'regular'
b'44446572',b'highway',b'motorway_link',b'regular'
b'44446572',b'name',b'N2 S Off-ramp',b'regular'
b'44446572',b'oneway',b'yes',b'regular'
b'44446573',b'highway',b'motorway_link',b'regular'
b'44446573',b'name',b'N2 N On-ramp',b'regular'
b'44446573',b'oneway',b'yes',b'regular'
b'44446574',b'highway',b'motorway_link',b'regular'
b'44446574',b'name',b'N2 N On-ramp',b'regular'
b'44446574',b'oneway',b'yes',b'regular'
b'44446575',b'highway',b'unclassified',b'regular'
b'44446575',b'name',b'Wood Road',b'regular'
b'44446575',b'source',b'eThekwini Metro',b'regular'
b'44461064',b'highway',b'unclassified',b'regular'
b'44461064',b'name',b'7 Road',b'regular'
b'44461064',b'source',b'eThekwini Metro',b'regular'
b'44461065',b'highway',b'service',b'regular'
b'44461065',b'name',b'7 Road',b'regular'
b'44461065',b'source',b'eThekwini Metro',b'regular'
b'44461071',b'highway',b'unclassified',b'regular'
b'44461071',b'name',b'2 Road',b'regular'
b'44461071',b'source',b'eThekwini Metro',b'regular'
b'44461074',b'highway',b'unclassified',b'regular'
b'44461074',b'name',b'Alexandra Avenue',b'regular'
b'44461074',b'source',b'eThekwini Metro',b'regular'
b'44461075',b'highway',b'unclassified',b'regular'
b'44461075',b'name',b'Aster Place',b'regular'
b'44461075',b'source',b'eThekwini Metro',b'regular'
b'44461077',b'highway',b'unclassified',b'regular'
b'44461077',b'name',b'Ally Road',b'regular'
b'44461077',b'source',b'eThekwini Metro',b'regular'
b'44461080',b'highway',b'unclassified',b'regular'
b'44461080',b'name',b'Ahmed Road',b'regular'
b'44461080',b'source',b'eThekwini Metro',b'regular'
b'44461081',b'highway',b'unclassified',b'regular'
b'44461081',b'name',b'Baltex Avenue',b'regular'
b'44461081',b'source',b'eThekwini Metro',b'regular'
b'44461083',b'highway',b'unclassified',b'regular'
b'44461083',b'name',b'Bally Road',b'regular'
b'44461083',b'source',b'eThekwini Metro',b'regular'
b'44461085',b'highway',b'unclassified',b'regular'
b'44461085',b'name',b'Azalea Place',b'regular'
b'44461085',b'source',b'eThekwini Metro',b'regular'
b'44461087',b'highway',b'unclassified',b'regular'
b'44461087',b'name',b'Beach Road',b'regular'
b'44461087',b'source',b'eThekwini Metro',b'regular'
b'44461088',b'highway',b'unclassified',b'regular'
b'44461088',b'name',b'Beaumont Road',b'regular'
b'44461088',b'source',b'eThekwini Metro',b'regular'
b'44461090',b'highway',b'unclassified',b'regular'
b'44461090',b'name',b'Baracuda Drive',b'regular'
b'44461090',b'source',b'eThekwini Metro',b'regular'
b'44461091',b'highway',b'unclassified',b'regular'
b'44461091',b'name',b'Bashiro Place',b'regular'
b'44461091',b'source',b'eThekwini Metro',b'regular'
b'44461095',b'highway',b'unclassified',b'regular'
b'44461095',b'name',b'Bonito Avenue',b'regular'
b'44461095',b'source',b'eThekwini Metro',b'regular'
b'44461097',b'highway',b'unclassified',b'regular'
b'44461097',b'name',b'Bhagat Road',b'regular'
b'44461097',b'source',b'eThekwini Metro',b'regular'
b'44461099',b'highway',b'unclassified',b'regular'
b'44461099',b'name',b'Clark Road',b'regular'
b'44461099',b'source',b'eThekwini Metro',b'regular'
b'44461102',b'highway',b'unclassified',b'regular'
b'44461102',b'name',b'Chotoo Place',b'regular'
b'44461102',b'source',b'eThekwini Metro',b'regular'
b'44461105',b'highway',b'unclassified',b'regular'
b'44461105',b'name',b'Chan Road',b'regular'
b'44461105',b'source',b'eThekwini Metro',b'regular'
b'44461107',b'highway',b'unclassified',b'regular'
b'44461107',b'name',b'Cassia Place',b'regular'
b'44461107',b'source',b'eThekwini Metro',b'regular'
b'44461113',b'highway',b'unclassified',b'regular'
b'44461113',b'name',b'Dahlia Place',b'regular'
b'44461113',b'source',b'eThekwini Metro',b'regular'
b'44461117',b'highway',b'unclassified',b'regular'
b'44461117',b'name',b'Cypress Avenue',b'regular'
b'44461117',b'source',b'eThekwini Metro',b'regular'
b'44461120',b'highway',b'unclassified',b'regular'
b'44461120',b'name',b'Clivia Road',b'regular'
b'44461120',b'source',b'eThekwini Metro',b'regular'
b'44461125',b'highway',b'unclassified',b'regular'
b'44461125',b'name',b'East Avenue',b'regular'
b'44461125',b'source',b'eThekwini Metro',b'regular'
b'44461126',b'highway',b'unclassified',b'regular'
b'44461126',b'name',b'East Avenue',b'regular'
b'44461126',b'source',b'eThekwini Metro',b'regular'
b'44461128',b'highway',b'unclassified',b'regular'
b'44461128',b'name',b'Delhoo Lane',b'regular'
b'44461128',b'source',b'eThekwini Metro',b'regular'
b'44461129',b'highway',b'unclassified',b'regular'
b'44461129',b'name',b'Dhansukh Road',b'regular'
b'44461129',b'source',b'eThekwini Metro',b'regular'
b'44461133',b'highway',b'unclassified',b'regular'
b'44461133',b'name',b'Fiddlewood Drive',b'regular'
b'44461133',b'source',b'eThekwini Metro',b'regular'
b'44461135',b'highway',b'unclassified',b'regular'
b'44461135',b'name',b'Figtree Place',b'regular'
b'44461135',b'source',b'eThekwini Metro',b'regular'
b'44461136',b'highway',b'unclassified',b'regular'
b'44461136',b'name',b'First Avenue',b'regular'
b'44461136',b'source',b'eThekwini Metro',b'regular'
b'44461137',b'highway',b'unclassified',b'regular'
b'44461137',b'name',b'Figtree Place',b'regular'
b'44461137',b'source',b'eThekwini Metro',b'regular'
b'44461138',b'highway',b'unclassified',b'regular'
b'44461138',b'name',b'Flamboyant Drive',b'regular'
b'44461138',b'source',b'eThekwini Metro',b'regular'
b'44461146',b'highway',b'unclassified',b'regular'
b'44461146',b'name',b'Factory Road',b'regular'
b'44461146',b'source',b'eThekwini Metro',b'regular'
b'44461148',b'highway',b'unclassified',b'regular'
b'44461148',b'name',b'Fayers Place',b'regular'
b'44461148',b'source',b'eThekwini Metro',b'regular'
b'44461153',b'highway',b'unclassified',b'regular'
b'44461153',b'name',b'Hargovan Road',b'regular'
b'44461153',b'source',b'eThekwini Metro',b'regular'
b'44461155',b'highway',b'unclassified',b'regular'
b'44461155',b'name',b'Hillview Place',b'regular'
b'44461155',b'source',b'eThekwini Metro',b'regular'
b'44461163',b'highway',b'unclassified',b'regular'
b'44461163',b'name',b'Gopalsingh Road',b'regular'
b'44461163',b'source',b'eThekwini Metro',b'regular'
b'44461165',b'highway',b'unclassified',b'regular'
b'44461165',b'name',b'Gokul Road',b'regular'
b'44461165',b'source',b'eThekwini Metro',b'regular'
b'44461170',b'highway',b'residential',b'regular'
b'44461170',b'name',b'Inwabi Road',b'regular'
b'44461170',b'source',b'eThekwini Metro',b'regular'
b'44461172',b'highway',b'unclassified',b'regular'
b'44461172',b'name',b'Hillview Place',b'regular'
b'44461172',b'source',b'eThekwini Metro',b'regular'
b'44461179',b'highway',b'unclassified',b'regular'
b'44461179',b'name',b'Jeffels Road',b'regular'
b'44461179',b'source',b'eThekwini Metro',b'regular'
b'44461181',b'highway',b'unclassified',b'regular'
b'44461181',b'name',b'James Avenue',b'regular'
b'44461181',b'source',b'eThekwini Metro',b'regular'
b'44461182',b'highway',b'unclassified',b'regular'
b'44461182',b'name',b'James Avenue',b'regular'
b'44461182',b'source',b'eThekwini Metro',b'regular'
b'44461183',b'bridge',b'yes',b'regular'
b'44461183',b'highway',b'unclassified',b'regular'
b'44461183',b'layer',b'1',b'regular'
b'44461183',b'name',b'Jeffels Road',b'regular'
b'44461183',b'source',b'eThekwini Metro',b'regular'
b'44461185',b'highway',b'unclassified',b'regular'
b'44461185',b'name',b'Jacaranda Cresent',b'regular'
b'44461185',b'source',b'eThekwini Metro',b'regular'
b'44461195',b'highway',b'unclassified',b'regular'
b'44461195',b'name',b'Jadwat Street',b'regular'
b'44461195',b'source',b'eThekwini Metro',b'regular'
b'44461219',b'highway',b'unclassified',b'regular'
b'44461219',b'name',b'Iqbal Square',b'regular'
b'44461219',b'source',b'eThekwini Metro',b'regular'
b'44461226',b'highway',b'unclassified',b'regular'
b'44461226',b'name',b'Iqbal Square',b'regular'
b'44461226',b'source',b'eThekwini Metro',b'regular'
b'44461231',b'highway',b'unclassified',b'regular'
b'44461231',b'name',b'Klippers Way',b'regular'
b'44461231',b'source',b'eThekwini Metro',b'regular'
b'44461235',b'highway',b'unclassified',b'regular'
b'44461235',b'name',b'Kingfish Avenue',b'regular'
b'44461235',b'source',b'eThekwini Metro',b'regular'
b'44461237',b'highway',b'unclassified',b'regular'
b'44461237',b'name',b'Keerath Road',b'regular'
b'44461237',b'source',b'eThekwini Metro',b'regular'
b'44461239',b'highway',b'unclassified',b'regular'
b'44461239',b'name',b'Khan Lane',b'regular'
b'44461239',b'source',b'eThekwini Metro',b'regular'
b'44461241',b'highway',b'unclassified',b'regular'
b'44461241',b'name',b'Khan Lane',b'regular'
b'44461241',b'source',b'eThekwini Metro',b'regular'
b'44461242',b'highway',b'unclassified',b'regular'
b'44461242',b'name',b'Khan Road',b'regular'
b'44461242',b'source',b'eThekwini Metro',b'regular'
b'44461244',b'highway',b'unclassified',b'regular'
b'44461244',b'name',b'Kajee Street',b'regular'
b'44461244',b'source',b'eThekwini Metro',b'regular'
b'44461245',b'highway',b'unclassified',b'regular'
b'44461245',b'name',b'Joyner Road',b'regular'
b'44461245',b'source',b'eThekwini Metro',b'regular'
b'44461247',b'highway',b'unclassified',b'regular'
b'44461247',b'name',b'Kanku Road',b'regular'
b'44461247',b'source',b'eThekwini Metro',b'regular'
b'44461249',b'highway',b'unclassified',b'regular'
b'44461249',b'name',b'Marigold Avenue',b'regular'
b'44461249',b'source',b'eThekwini Metro',b'regular'
b'44461252',b'highway',b'unclassified',b'regular'
b'44461252',b'name',b'Mahogany Place',b'regular'
b'44461252',b'source',b'eThekwini Metro',b'regular'
b'44461257',b'highway',b'unclassified',b'regular'
b'44461257',b'name',b'Mahes Road',b'regular'
b'44461257',b'source',b'eThekwini Metro',b'regular'
b'44461271',b'highway',b'unclassified',b'regular'
b'44461271',b'name',b'Watson Road',b'regular'
b'44461271',b'source',b'eThekwini Metro',b'regular'
b'44461289',b'highway',b'unclassified',b'regular'
b'44461289',b'name',b'Nilgiri Cresent',b'regular'
b'44461289',b'source',b'eThekwini Metro',b'regular'
b'44461297',b'highway',b'unclassified',b'regular'
b'44461297',b'name',b'Nogin Place',b'regular'
b'44461297',b'source',b'eThekwini Metro',b'regular'
b'44461303',b'highway',b'unclassified',b'regular'
b'44461303',b'name',b'Nogin Road',b'regular'
b'44461303',b'source',b'eThekwini Metro',b'regular'
b'44461329',b'highway',b'unclassified',b'regular'
b'44461329',b'name',b'Mohan Road',b'regular'
b'44461329',b'source',b'eThekwini Metro',b'regular'
b'44461464',b'highway',b'unclassified',b'regular'
b'44461464',b'name',b'Mathura Road',b'regular'
b'44461464',b'source',b'eThekwini Metro',b'regular'
b'44461468',b'highway',b'unclassified',b'regular'
b'44461468',b'name',b'Marlin Street',b'regular'
b'44461468',b'source',b'eThekwini Metro',b'regular'
b'44461475',b'highway',b'unclassified',b'regular'
b'44461475',b'name',b'Parbhoo Hargovan Road',b'regular'
b'44461475',b'source',b'eThekwini Metro',b'regular'
b'44461477',b'highway',b'unclassified',b'regular'
b'44461477',b'name',b'Palm Road',b'regular'
b'44461477',b'source',b'eThekwini Metro',b'regular'
b'44461479',b'highway',b'unclassified',b'regular'
b'44461479',b'name',b'Papwa Place',b'regular'
b'44461479',b'source',b'eThekwini Metro',b'regular'
b'44461485',b'highway',b'unclassified',b'regular'
b'44461485',b'name',b'Outer Circuit Road',b'regular'
b'44461485',b'source',b'eThekwini Metro',b'regular'
b'44461494',b'highway',b'unclassified',b'regular'
b'44461494',b'name',b'Pardy Road',b'regular'
b'44461494',b'source',b'eThekwini Metro',b'regular'
b'44461496',b'highway',b'unclassified',b'regular'
b'44461496',b'name',b'Platt Drive',b'regular'
b'44461496',b'source',b'eThekwini Metro',b'regular'
b'44461504',b'highway',b'unclassified',b'regular'
b'44461504',b'name',b'Persadh Road',b'regular'
b'44461504',b'source',b'eThekwini Metro',b'regular'
b'44461505',b'highway',b'unclassified',b'regular'
b'44461505',b'name',b'Pepperberry Place',b'regular'
b'44461505',b'source',b'eThekwini Metro',b'regular'
b'44461514',b'highway',b'unclassified',b'regular'
b'44461514',b'name',b'Platt Drive',b'regular'
b'44461514',b'source',b'eThekwini Metro',b'regular'
b'44461517',b'highway',b'unclassified',b'regular'
b'44461517',b'name',b'Platt Drive',b'regular'
b'44461517',b'source',b'eThekwini Metro',b'regular'
b'44461543',b'highway',b'unclassified',b'regular'
b'44461543',b'name',b'Outer Circuit Road',b'regular'
b'44461543',b'source',b'eThekwini Metro',b'regular'
b'44461560',b'highway',b'unclassified',b'regular'
b'44461560',b'name',b'Orient Road',b'regular'
b'44461560',b'source',b'eThekwini Metro',b'regular'
b'44461567',b'highway',b'unclassified',b'regular'
b'44461567',b'name',b'Ramdas Road',b'regular'
b'44461567',b'source',b'eThekwini Metro',b'regular'
b'44461572',b'highway',b'unclassified',b'regular'
b'44461572',b'name',b'Ramsunder Road',b'regular'
b'44461572',b'source',b'eThekwini Metro',b'regular'
b'44461574',b'highway',b'unclassified',b'regular'
b'44461574',b'name',b'Ramlaken Road',b'regular'
b'44461574',b'source',b'eThekwini Metro',b'regular'
b'44461575',b'highway',b'unclassified',b'regular'
b'44461575',b'name',b'Refinery Drive',b'regular'
b'44461575',b'source',b'eThekwini Metro',b'regular'
b'44461581',b'highway',b'unclassified',b'regular'
b'44461581',b'name',b'Remora Street',b'regular'
b'44461581',b'source',b'eThekwini Metro',b'regular'
b'44461590',b'highway',b'unclassified',b'regular'
b'44461590',b'name',b'Sarojini Cresent',b'regular'
b'44461590',b'source',b'eThekwini Metro',b'regular'
b'44461593',b'highway',b'unclassified',b'regular'
b'44461593',b'name',b'Samsunder Road',b'regular'
b'44461593',b'source',b'eThekwini Metro',b'regular'
b'44461597',b'highway',b'unclassified',b'regular'
b'44461597',b'name',b'Saunders Avenue',b'regular'
b'44461597',b'source',b'eThekwini Metro',b'regular'
b'44461614',b'highway',b'unclassified',b'regular'
b'44461614',b'name',b'Sayan Road',b'regular'
b'44461614',b'source',b'eThekwini Metro',b'regular'
b'44461620',b'highway',b'unclassified',b'regular'
b'44461620',b'name',b'Platt Drive',b'regular'
b'44461620',b'source',b'eThekwini Metro',b'regular'
b'44461630',b'highway',b'unclassified',b'regular'
b'44461630',b'name',b'Police Station Road',b'regular'
b'44461630',b'source',b'eThekwini Metro',b'regular'
b'44461637',b'highway',b'unclassified',b'regular'
b'44461637',b'name',b'Prospecton Road',b'regular'
b'44461637',b'source',b'eThekwini Metro',b'regular'
b'44461638',b'highway',b'unclassified',b'regular'
b'44461638',b'name',b'Protea Road',b'regular'
b'44461638',b'source',b'eThekwini Metro',b'regular'
b'44461648',b'highway',b'unclassified',b'regular'
b'44461648',b'name',b'Rabindranath Road',b'regular'
b'44461648',b'source',b'eThekwini Metro',b'regular'
b'44461660',b'highway',b'unclassified',b'regular'
b'44461660',b'name',b'Sydney Road',b'regular'
b'44461660',b'source',b'eThekwini Metro',b'regular'
b'44461677',b'highway',b'unclassified',b'regular'
b'44461677',b'name',b'Sulageni Road',b'regular'
b'44461677',b'source',b'eThekwini Metro',b'regular'
b'44461678',b'highway',b'unclassified',b'regular'
b'44461678',b'name',b'Sucrose Road',b'regular'
b'44461678',b'source',b'eThekwini Metro',b'regular'
b'44461681',b'highway',b'unclassified',b'regular'
b'44461681',b'name',b'Thomas Lane',b'regular'
b'44461681',b'source',b'eThekwini Metro',b'regular'
b'44461693',b'highway',b'unclassified',b'regular'
b'44461693',b'name',b'Thie Road',b'regular'
b'44461693',b'source',b'eThekwini Metro',b'regular'
b'44461707',b'highway',b'unclassified',b'regular'
b'44461707',b'name',b'The',b'regular'
b'44461707',b'source',b'eThekwini Metro',b'regular'
b'44461714',b'highway',b'unclassified',b'regular'
b'44461714',b'name',b'Tecoma Square',b'regular'
b'44461714',b'source',b'eThekwini Metro',b'regular'
b'44461730',b'highway',b'unclassified',b'regular'
b'44461730',b'name',b'Seeboo Road',b'regular'
b'44461730',b'source',b'eThekwini Metro',b'regular'
b'44461738',b'highway',b'unclassified',b'regular'
b'44461738',b'name',b'Seeboo Road',b'regular'
b'44461738',b'source',b'eThekwini Metro',b'regular'
b'44461741',b'highway',b'unclassified',b'regular'
b'44461741',b'name',b'Subramoney Road',b'regular'
b'44461741',b'source',b'eThekwini Metro',b'regular'
b'44461746',b'highway',b'unclassified',b'regular'
b'44461746',b'name',b'Sucrose Road',b'regular'
b'44461746',b'source',b'eThekwini Metro',b'regular'
b'44461759',b'highway',b'unclassified',b'regular'
b'44461759',b'name',b'Strelitzia Place',b'regular'
b'44461759',b'source',b'eThekwini Metro',b'regular'
b'44461762',b'highway',b'unclassified',b'regular'
b'44461762',b'name',b'Stroude Place',b'regular'
b'44461762',b'source',b'eThekwini Metro',b'regular'
b'44461764',b'highway',b'unclassified',b'regular'
b'44461764',b'name',b'Steenbrass Avenue',b'regular'
b'44461764',b'source',b'eThekwini Metro',b'regular'
b'44461768',b'highway',b'unclassified',b'regular'
b'44461768',b'name',b'Spathodia Drive',b'regular'
b'44461768',b'source',b'eThekwini Metro',b'regular'
b'44461813',b'highway',b'unclassified',b'regular'
b'44461813',b'name',b'Yellowwood Grove',b'regular'
b'44461813',b'source',b'eThekwini Metro',b'regular'
b'44461815',b'highway',b'unclassified',b'regular'
b'44461815',b'name',b'Kathor Road',b'regular'
b'44461815',b'source',b'eThekwini Metro',b'regular'
b'44461818',b'highway',b'motorway_link',b'regular'
b'44461818',b'name',b'Prospecton Off-ramp',b'regular'
b'44461818',b'oneway',b'yes',b'regular'
b'44461818',b'source',b'eThekwini Metro',b'regular'
b'44461826',b'highway',b'unclassified',b'regular'
b'44461826',b'name',b'Uttam Place',b'regular'
b'44461826',b'source',b'eThekwini Metro',b'regular'
b'44461833',b'highway',b'unclassified',b'regular'
b'44461833',b'name',b'Jadwat Street',b'regular'
b'44461833',b'source',b'eThekwini Metro',b'regular'
b'44461839',b'highway',b'unclassified',b'regular'
b'44461839',b'name',b'Lotus Road',b'regular'
b'44461839',b'source',b'eThekwini Metro',b'regular'
b'44461858',b'highway',b'unclassified',b'regular'
b'44461858',b'name',b'Tulip Lane',b'regular'
b'44461858',b'source',b'eThekwini Metro',b'regular'
b'44461863',b'highway',b'unclassified',b'regular'
b'44461863',b'name',b'Uttam Road',b'regular'
b'44461863',b'source',b'eThekwini Metro',b'regular'
b'44461905',b'highway',b'unclassified',b'regular'
b'44461905',b'name',b'Willcox Road',b'regular'
b'44461905',b'oneway',b'yes',b'regular'
b'44461905',b'source',b'eThekwini Metro',b'regular'
b'44461909',b'highway',b'unclassified',b'regular'
b'44461909',b'name',b'Willcox Road',b'regular'
b'44461909',b'source',b'eThekwini Metro',b'regular'
b'44461912',b'highway',b'unclassified',b'regular'
b'44461912',b'name',b'Willcox Road',b'regular'
b'44461912',b'oneway',b'yes',b'regular'
b'44461912',b'source',b'eThekwini Metro',b'regular'
b'44461916',b'highway',b'unclassified',b'regular'
b'44461916',b'name',b'Willowcreek Place',b'regular'
b'44461916',b'source',b'eThekwini Metro',b'regular'
b'44461918',b'highway',b'unclassified',b'regular'
b'44461918',b'name',b'Willowcreek Place',b'regular'
b'44461918',b'source',b'eThekwini Metro',b'regular'
b'44461922',b'highway',b'unclassified',b'regular'
b'44461922',b'name',b'Wistaria Road',b'regular'
b'44461922',b'source',b'eThekwini Metro',b'regular'
b'44461935',b'highway',b'unclassified',b'regular'
b'44461935',b'name',b'Wattle Place',b'regular'
b'44461935',b'source',b'eThekwini Metro',b'regular'
b'44461956',b'highway',b'unclassified',b'regular'
b'44461956',b'name',b'510132 Street',b'regular'
b'44461956',b'source',b'eThekwini Metro',b'regular'
b'44462015',b'highway',b'unclassified',b'regular'
b'44462015',b'name',b'510131 Street',b'regular'
b'44462015',b'source',b'eThekwini Metro',b'regular'
b'44462028',b'highway',b'unclassified',b'regular'
b'44462028',b'name',b'108042 Street',b'regular'
b'44462028',b'source',b'eThekwini Metro',b'regular'
b'44470287',b'highway',b'unclassified',b'regular'
b'44470287',b'name',b'Church Lane',b'regular'
b'44470287',b'source',b'eThekwini Metro',b'regular'
b'44539428',b'highway',b'unclassified',b'regular'
b'44539428',b'name',b'84083 Track',b'regular'
b'44539428',b'source',b'eThekwini Metro',b'regular'
b'44539429',b'highway',b'unclassified',b'regular'
b'44539429',b'name',b'84082 Track',b'regular'
b'44539429',b'source',b'eThekwini Metro',b'regular'
b'44539430',b'highway',b'unclassified',b'regular'
b'44539430',b'name',b'A678',b'regular'
b'44539430',b'source',b'eThekwini Metro',b'regular'
b'44539432',b'highway',b'unclassified',b'regular'
b'44539432',b'name',b'84086 Track',b'regular'
b'44539432',b'source',b'eThekwini Metro',b'regular'
b'44539433',b'highway',b'unclassified',b'regular'
b'44539433',b'name',b'84085 Track',b'regular'
b'44539433',b'source',b'eThekwini Metro',b'regular'
